timestamp,username,computerid,fileaccesstype,filedestinationdirectory,nearbyusers,computer_user_location,computerroom,computer_user_role,shift_start,shift_end,day_type,assigned_computer_id,nearby_user_roles,file_destination,file_destination_name,file_type
2025-03-26 06:55:51,as1,Computer C1,File Copy,C:\Users\janva\Downloads\AS1_InternalFolder\AS1_COPY_NON_INTERNAL_11.docx,"['Manager1', 'Director1', 'Director2', 'AS1']",Room C,Room C,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,"Manager, Director, Director, Administrative Staff",janva,AS1_COPY_NON_INTERNAL_11.docx,Non-confidential
2025-03-26 06:55:58,manager1,Computer D,File Move,C:\Users\janva\Downloads\AS2\Manager1_MOVE_NON_OTHERS_5.docx,['Manager1'],Room D,Room D,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,Manager,janva,Manager1_MOVE_NON_OTHERS_5.docx,Non-confidential
2025-03-26 06:56:05,manager1,Computer D,File Deletion,C:\Users\janva\Downloads\Manager1\Manager1_DELETE_7.docx,"['Director1', 'Manager2', 'Manager1']",Room D,Room D,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,"Director, Manager, Manager",janva,Manager1_DELETE_7.docx,Confidential
2025-03-26 06:56:09,manager1,Computer C1,File Copy,C:\Users\janva\Downloads\Manager1_InternalFolder\Manager1_COPY_INTERNAL_7.docx,['Manager1'],Room C,Room C,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,Manager,janva,Manager1_COPY_INTERNAL_7.docx,Confidential
2025-03-26 06:56:14,manager1,Computer C0,File Copy,C:\Users\janva\Downloads\AS1\Manager1_COPY_OTHERS_5.docx,"['Manager1', 'Manager2', 'Director2']",Room C,Room C,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,"Manager, Manager, Director",janva,Manager1_COPY_OTHERS_5.docx,Confidential
2025-03-26 06:56:21,manager1,Computer A0,File Opening,C:\Users\janva\Downloads\Manager1\~$nager1_OPEN_NON.docx,['Manager1'],Room A,Room A,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,Manager,janva,~$nager1_OPEN_NON.docx,Non-confidential
2025-03-26 06:56:29,manager2,Computer C0,File Creation,C:\Users\janva\Downloads\Manager2_InternalFolder\Manager2_COPY_INTERNAL_5.docx,['Manager2'],Room C,Room C,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,Manager,janva,Manager2_COPY_INTERNAL_5.docx,Confidential
2025-03-26 06:56:29,manager2,Computer C0,File Modification,C:\Users\janva\Downloads\Manager2_InternalFolder\Manager2_COPY_INTERNAL_5.docx,['Manager2'],Room C,Room C,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,Manager,janva,Manager2_COPY_INTERNAL_5.docx,Confidential
2025-03-26 06:56:35,director2,Computer C0,File Modification,C:\Users\janva\Downloads\Director2\Director2_OPENWMOD_NON.docx,"['Director2', 'AS2', 'Director1']",Room C,Room C,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,"Director, Administrative Staff, Director",janva,Director2_OPENWMOD_NON.docx,Non-confidential
2025-03-26 06:56:38,director2,Computer C0,File Opening,C:\Users\janva\Downloads\Director2\~$rector2_OPENWMOD_NON.docx,['Manager1'],Room D,Room C,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,Manager,janva,~$rector2_OPENWMOD_NON.docx,Non-confidential
2025-03-26 06:56:41,director2,Computer C0,File Modification,C:\Users\janva\Downloads\Director2\Director2_OPENWMOD_NON.docx,['Manager1'],Room D,Room C,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,Manager,janva,Director2_OPENWMOD_NON.docx,Non-confidential
2025-03-26 06:56:46,manager2,Computer D,File Move,C:\Users\janva\Downloads\AS1\Manager2_MOVE_NON_OTHERS_4.docx,"['Manager2', 'Director2', 'Director1']",Room D,Room D,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,"Manager, Director, Director",janva,Manager2_MOVE_NON_OTHERS_4.docx,Non-confidential
2025-03-26 06:56:55,director2,Computer D,File Opening,C:\Users\janva\Downloads\Director2\~$rector2_OPEN_NON.docx,['Director2'],Room D,Room D,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,Director,janva,~$rector2_OPEN_NON.docx,Non-confidential
2025-03-26 06:57:02,as1,Computer D,File Copy,C:\Users\janva\Downloads\ExternalDrive\AS1_COPY_EXTERNAL_8.docx,"['AS1', 'Manager1']",Room D,Room D,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,"Administrative Staff, Manager",janva,AS1_COPY_EXTERNAL_8.docx,Confidential
2025-03-26 06:57:07,as1,Computer D,File Move,C:\Users\janva\Downloads\AS1_InternalFolder\AS1_MOVE_NON_INTERNAL_9.docx,['Director1'],Room A,Room D,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,Director,janva,AS1_MOVE_NON_INTERNAL_9.docx,Non-confidential
2025-03-26 06:57:13,director2,Computer C0,File Move,C:\Users\janva\Downloads\ExternalDrive\Director2_MOVE_NON_EXTERNAL_3.docx,['Director2'],Room C,Room C,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,Director,janva,Director2_MOVE_NON_EXTERNAL_3.docx,Non-confidential
2025-03-26 06:57:18,as1,Computer C1,File Copy,C:\Users\janva\Downloads\AS1_InternalFolder\AS1_COPY_NON_INTERNAL_12.docx,['AS1'],Room C,Room C,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,Administrative Staff,janva,AS1_COPY_NON_INTERNAL_12.docx,Non-confidential
2025-03-26 06:57:24,manager1,Computer A0,File Copy,C:\Users\janva\Downloads\Manager1_InternalFolder\Manager1_COPY_INTERNAL_8.docx,['Manager1'],Room A,Room A,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,Manager,janva,Manager1_COPY_INTERNAL_8.docx,Confidential
2025-03-26 06:57:29,as1,Computer C0,File Copy,C:\Users\janva\Downloads\ExternalDrive\AS1_COPY_NON_EXTERNAL_9.docx,"['Director1', 'AS1']",Room C,Room C,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,"Director, Administrative Staff",janva,AS1_COPY_NON_EXTERNAL_9.docx,Non-confidential
2025-03-26 06:57:36,manager2,Computer C1,File Copy,C:\Users\janva\Downloads\Manager2_InternalFolder\Manager2_COPY_NON_INTERNAL_4.docx,['Manager2'],Room C,Room C,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,Manager,janva,Manager2_COPY_NON_INTERNAL_4.docx,Non-confidential
2025-03-26 07:00:05,manager2,Computer C1,File Copy,C:\Users\janva\Downloads\Manager2_InternalFolder\Manager2_COPY_NON_INTERNAL_5.docx,['Manager2'],Room C,Room C,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,Manager,janva,Manager2_COPY_NON_INTERNAL_5.docx,Non-confidential
2025-03-26 07:00:09,manager1,Computer A0,File Copy,C:\Users\janva\Downloads\AS2\Manager1_COPY_NON_OTHERS_4.docx,"['Director1', 'Manager1']",Room A,Room A,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,"Director, Manager",janva,Manager1_COPY_NON_OTHERS_4.docx,Non-confidential
2025-03-26 07:00:17,manager2,Computer C0,File Modification,C:\Users\janva\Downloads\Manager2\Manager2_OPEN.docx,['Manager2'],Room C,Room C,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,Manager,janva,Manager2_OPEN.docx,Confidential
2025-03-26 07:00:17,manager2,Computer C0,File Opening,C:\Users\janva\Downloads\Manager2\~$nager2_OPEN.docx,['Manager2'],Room C,Room C,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,Manager,janva,~$nager2_OPEN.docx,Confidential
2025-03-26 07:00:24,manager2,Computer C0,File Copy,C:\Users\janva\Downloads\ExternalDrive\Manager2_COPY_NON_EXTERNAL_4.docx,['Manager2'],Room C,Room C,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,Manager,janva,Manager2_COPY_NON_EXTERNAL_4.docx,Non-confidential
2025-03-26 07:00:30,manager1,Computer A1,File Copy,C:\Users\janva\Downloads\AS2\Manager1_COPY_OTHERS_6.docx,"['Director1', 'Manager1']",Room A,Room A,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,"Director, Manager",janva,Manager1_COPY_OTHERS_6.docx,Confidential
2025-03-26 07:00:38,director1,Computer A1,File Opening,C:\Users\janva\Downloads\Director1\~$rector1_OPEN.docx,"['Director1', 'Manager1']",Room A,Room A,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,"Director, Manager",janva,~$rector1_OPEN.docx,Confidential
2025-03-26 07:00:47,manager2,Computer C0,File Move,C:\Users\janva\Downloads\AS2\Manager2_MOVE_NON_OTHERS_5.docx,['Manager2'],Room C,Room C,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,Manager,janva,Manager2_MOVE_NON_OTHERS_5.docx,Non-confidential
2025-03-26 07:00:54,director1,Computer A1,File Move,C:\Users\janva\Downloads\AS1\Director1_MOVE_NON_OTHERS_5.docx,"['Director1', 'Manager1']",Room A,Room A,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,"Director, Manager",janva,Director1_MOVE_NON_OTHERS_5.docx,Non-confidential
2025-03-26 07:00:58,director1,Computer A0,File Copy,C:\Users\janva\Downloads\Director1_InternalFolder\Director1_COPY_NON_INTERNAL_4.docx,"['Director1', 'Manager1']",Room A,Room A,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,"Director, Manager",janva,Director1_COPY_NON_INTERNAL_4.docx,Non-confidential
2025-03-26 07:01:04,manager2,Computer C1,File Copy,C:\Users\janva\Downloads\AS2\Manager2_COPY_NON_OTHERS_5.docx,['Manager2'],Room C,Room C,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,Manager,janva,Manager2_COPY_NON_OTHERS_5.docx,Non-confidential
2025-03-26 07:01:10,manager1,Computer A1,File Move,C:\Users\janva\Downloads\ExternalDrive\Manager1_MOVE_NON_EXTERNAL_4.docx,"['Director1', 'Manager1']",Room A,Room A,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,"Director, Manager",janva,Manager1_MOVE_NON_EXTERNAL_4.docx,Non-confidential
2025-03-26 07:01:18,director1,Computer A0,File Move,C:\Users\janva\Downloads\Director1_InternalFolder\Director1_MOVE_NON_INTERNAL_3.docx,"['Director1', 'Manager1']",Room A,Room A,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,"Director, Manager",janva,Director1_MOVE_NON_INTERNAL_3.docx,Non-confidential
2025-03-26 07:01:24,manager1,Computer A1,File Deletion,C:\Users\janva\Downloads\Manager1\Manager1_DELETE_8.docx,"['Director1', 'Manager1']",Room A,Room A,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,"Director, Manager",janva,Manager1_DELETE_8.docx,Confidential
2025-03-26 07:01:32,manager2,Computer C0,File Opening,C:\Users\janva\Downloads\Manager2\~$nager2_OPENWMOD.docx,['Manager2'],Room C,Room C,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,Manager,janva,~$nager2_OPENWMOD.docx,Confidential
2025-03-26 07:01:35,manager2,Computer C0,File Modification,C:\Users\janva\Downloads\Manager2\Manager2_OPENWMOD.docx,['Manager2'],Room C,Room C,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,Manager,janva,Manager2_OPENWMOD.docx,Confidential
2025-03-26 07:01:41,manager1,Computer A0,File Move,C:\Users\janva\Downloads\ExternalDrive\Manager1_MOVE_NON_EXTERNAL_5.docx,"['Director1', 'Manager1']",Room A,Room A,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,"Director, Manager",janva,Manager1_MOVE_NON_EXTERNAL_5.docx,Non-confidential
2025-03-26 07:01:47,manager2,Computer C0,File Deletion,C:\Users\janva\Downloads\Manager2\Manager2_DELETE_NON_6.docx,['Manager2'],Room C,Room C,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,Manager,janva,Manager2_DELETE_NON_6.docx,Non-confidential
2025-03-26 07:01:52,director1,Computer A0,File Creation,C:\Users\janva\Downloads\Director1_InternalFolder\Director1_COPY_INTERNAL_3.docx,"['Director1', 'Manager1']",Room A,Room A,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,"Director, Manager",janva,Director1_COPY_INTERNAL_3.docx,Confidential
2025-03-26 07:01:52,director1,Computer A0,File Modification,C:\Users\janva\Downloads\Director1_InternalFolder\Director1_COPY_INTERNAL_3.docx,"['Director1', 'Manager1']",Room A,Room A,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,"Director, Manager",janva,Director1_COPY_INTERNAL_3.docx,Confidential
2025-03-26 07:01:59,manager1,Computer A1,File Move,C:\Users\janva\Downloads\Manager1_InternalFolder\Manager1_MOVE_NON_INTERNAL_3.docx,"['Director1', 'Manager1']",Room A,Room A,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,"Director, Manager",janva,Manager1_MOVE_NON_INTERNAL_3.docx,Non-confidential
2025-03-26 07:02:04,manager1,Computer A1,File Copy,C:\Users\janva\Downloads\ExternalDrive\Manager1_COPY_EXTERNAL_4.docx,"['Director1', 'Manager1']",Room A,Room A,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,"Director, Manager",janva,Manager1_COPY_EXTERNAL_4.docx,Confidential
2025-03-26 07:02:11,manager2,Computer C1,File Move,C:\Users\janva\Downloads\ExternalDrive\Manager2_MOVE_NON_EXTERNAL_2.docx,['Manager2'],Room C,Room C,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,Manager,janva,Manager2_MOVE_NON_EXTERNAL_2.docx,Non-confidential
2025-03-26 07:02:16,manager2,Computer C1,File Copy,C:\Users\janva\Downloads\ExternalDrive\Manager2_COPY_NON_EXTERNAL_5.docx,['Manager2'],Room C,Room C,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,Manager,janva,Manager2_COPY_NON_EXTERNAL_5.docx,Non-confidential
2025-03-26 07:02:21,manager2,Computer C0,File Copy,C:\Users\janva\Downloads\ExternalDrive\Manager2_COPY_NON_EXTERNAL_6.docx,['Manager2'],Room C,Room C,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,Manager,janva,Manager2_COPY_NON_EXTERNAL_6.docx,Non-confidential
2025-03-26 07:02:27,manager1,Computer C0,File Move,C:\Users\janva\Downloads\ExternalDrive\Manager1_MOVE_NON_EXTERNAL_6.docx,['Manager2'],Room A,Room C,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,Manager,janva,Manager1_MOVE_NON_EXTERNAL_6.docx,Non-confidential
2025-03-26 07:02:32,manager1,Computer A1,File Copy,C:\Users\janva\Downloads\Manager1_InternalFolder\Manager1_COPY_INTERNAL_9.docx,"['Director1', 'Manager1']",Room A,Room A,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,"Director, Manager",janva,Manager1_COPY_INTERNAL_9.docx,Confidential
2025-03-26 07:02:37,manager1,Computer A1,File Move,C:\Users\janva\Downloads\AS1\Manager1_MOVE_OTHERS_2.docx,"['Director1', 'Manager1']",Room A,Room A,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,"Director, Manager",janva,Manager1_MOVE_OTHERS_2.docx,Confidential
2025-03-26 07:02:42,director1,Computer A1,File Copy,C:\Users\janva\Downloads\Manager2\Director1_COPY_NON_OTHERS_7.docx,"['Director1', 'Manager1']",Room A,Room A,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,"Director, Manager",janva,Director1_COPY_NON_OTHERS_7.docx,Non-confidential
2025-03-26 07:02:48,manager1,Computer A1,File Opening,C:\Users\janva\Downloads\Manager1\~$nager1_OPEN.docx,"['Director1', 'Manager1']",Room A,Room A,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,"Director, Manager",janva,~$nager1_OPEN.docx,Confidential
2025-03-26 07:02:57,director1,Computer A1,File Move,C:\Users\janva\Downloads\AS1\Director1_MOVE_OTHERS_4.docx,"['Director1', 'Manager1']",Room A,Room A,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,"Director, Manager",janva,Director1_MOVE_OTHERS_4.docx,Confidential
2025-03-26 07:03:01,manager1,Computer A1,File Copy,C:\Users\janva\Downloads\ExternalDrive\Manager1_COPY_EXTERNAL_5.docx,"['Director1', 'Manager1']",Room A,Room A,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,"Director, Manager",janva,Manager1_COPY_EXTERNAL_5.docx,Confidential
2025-03-26 07:03:06,manager2,Computer C0,File Copy,C:\Users\janva\Downloads\Manager2_InternalFolder\Manager2_COPY_NON_INTERNAL_6.docx,['Manager2'],Room C,Room C,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,Manager,janva,Manager2_COPY_NON_INTERNAL_6.docx,Non-confidential
2025-03-26 07:03:11,manager2,Computer C0,File Opening,C:\Users\janva\Downloads\Manager2\~$nager2_OPENWMOD.docx,['Manager2'],Room C,Room C,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,Manager,janva,~$nager2_OPENWMOD.docx,Confidential
2025-03-26 07:03:15,manager2,Computer C0,File Modification,C:\Users\janva\Downloads\Manager2\Manager2_OPENWMOD.docx,['Manager2'],Room C,Room C,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,Manager,janva,Manager2_OPENWMOD.docx,Confidential
2025-03-26 07:03:20,manager1,Computer A0,File Move,C:\Users\janva\Downloads\ExternalDrive\Manager1_MOVE_NON_EXTERNAL_7.docx,"['Director1', 'Manager1']",Room A,Room A,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,"Director, Manager",janva,Manager1_MOVE_NON_EXTERNAL_7.docx,Non-confidential
2025-03-26 07:03:26,manager2,Computer C0,File Move,C:\Users\janva\Downloads\AS1\Manager2_MOVE_OTHERS_4.docx,['Manager2'],Room C,Room C,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,Manager,janva,Manager2_MOVE_OTHERS_4.docx,Confidential
2025-03-26 07:03:31,manager1,Computer A0,File Move,C:\Users\janva\Downloads\ExternalDrive\Manager1_MOVE_EXTERNAL_8.docx,"['Director1', 'Manager1']",Room A,Room A,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,"Director, Manager",janva,Manager1_MOVE_EXTERNAL_8.docx,Confidential
2025-03-26 07:03:38,manager2,Computer C0,File Opening,C:\Users\janva\Downloads\Manager2\~$nager2_OPEN_NON.docx,['Manager2'],Room C,Room C,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,Manager,janva,~$nager2_OPEN_NON.docx,Non-confidential
2025-03-26 07:03:46,director1,Computer A1,File Copy,C:\Users\janva\Downloads\ExternalDrive\Director1_COPY_EXTERNAL_5.docx,"['Director1', 'Manager1']",Room A,Room A,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,"Director, Manager",janva,Director1_COPY_EXTERNAL_5.docx,Confidential
2025-03-26 07:03:52,manager2,Computer C1,File Move,C:\Users\janva\Downloads\Manager2_InternalFolder\Manager2_MOVE_INTERNAL_2.docx,['Manager2'],Room C,Room C,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,Manager,janva,Manager2_MOVE_INTERNAL_2.docx,Confidential
2025-03-26 07:03:58,manager2,Computer C0,File Move,C:\Users\janva\Downloads\AS2\Manager2_MOVE_OTHERS_5.docx,['Manager2'],Room C,Room C,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,Manager,janva,Manager2_MOVE_OTHERS_5.docx,Confidential
2025-03-26 07:04:03,manager1,Computer A0,File Copy,C:\Users\janva\Downloads\AS1\Manager1_COPY_NON_OTHERS_5.docx,"['Director1', 'Manager1']",Room A,Room A,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,"Director, Manager",janva,Manager1_COPY_NON_OTHERS_5.docx,Non-confidential
2025-03-26 07:04:09,manager1,Computer A1,File Opening,C:\Users\janva\Downloads\Manager1\~$nager1_OPEN.docx,"['Director1', 'Manager1']",Room A,Room A,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,"Director, Manager",janva,~$nager1_OPEN.docx,Confidential
2025-03-26 07:04:17,manager2,Computer C0,File Deletion,C:\Users\janva\Downloads\Manager2\Manager2_DELETE_NON_7.docx,['Manager2'],Room C,Room C,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,Manager,janva,Manager2_DELETE_NON_7.docx,Non-confidential
2025-03-26 07:04:24,manager1,Computer A1,File Move,C:\Users\janva\Downloads\ExternalDrive\Manager1_MOVE_EXTERNAL_9.docx,"['Director1', 'Manager1']",Room A,Room A,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,"Director, Manager",janva,Manager1_MOVE_EXTERNAL_9.docx,Confidential
2025-03-26 07:04:34,manager2,Computer C0,File Opening,C:\Users\janva\Downloads\Manager2\~$nager2_OPENWMOD.docx,['Manager2'],Room C,Room C,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,Manager,janva,~$nager2_OPENWMOD.docx,Confidential
2025-03-26 07:04:37,manager2,Computer C0,File Modification,C:\Users\janva\Downloads\Manager2\Manager2_OPENWMOD.docx,['Manager2'],Room C,Room C,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,Manager,janva,Manager2_OPENWMOD.docx,Confidential
2025-03-26 07:04:42,manager2,Computer C0,File Copy,C:\Users\janva\Downloads\ExternalDrive\Manager2_COPY_EXTERNAL_6.docx,['Manager2'],Room C,Room C,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,Manager,janva,Manager2_COPY_EXTERNAL_6.docx,Confidential
2025-03-26 07:04:48,manager1,Computer A1,File Copy,C:\Users\janva\Downloads\ExternalDrive\Manager1_COPY_NON_EXTERNAL_7.docx,"['Director1', 'Manager1']",Room A,Room A,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,"Director, Manager",janva,Manager1_COPY_NON_EXTERNAL_7.docx,Non-confidential
2025-03-26 07:04:55,director1,Computer A0,File Opening,C:\Users\janva\Downloads\Director1\~$rector1_OPEN_NON.docx,"['Director1', 'Manager1']",Room A,Room A,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,"Director, Manager",janva,~$rector1_OPEN_NON.docx,Non-confidential
2025-03-26 07:05:03,manager1,Computer A0,File Copy,C:\Users\janva\Downloads\ExternalDrive\Manager1_COPY_EXTERNAL_6.docx,"['Director1', 'Manager1']",Room A,Room A,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,"Director, Manager",janva,Manager1_COPY_EXTERNAL_6.docx,Confidential
2025-03-26 07:05:08,manager1,Computer A1,File Move,C:\Users\janva\Downloads\AS1\Manager1_MOVE_NON_OTHERS_6.docx,"['Director1', 'Manager1']",Room A,Room A,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,"Director, Manager",janva,Manager1_MOVE_NON_OTHERS_6.docx,Non-confidential
2025-03-26 07:05:13,manager2,Computer C1,File Copy,C:\Users\janva\Downloads\Manager2_InternalFolder\Manager2_COPY_INTERNAL_6.docx,['Manager2'],Room C,Room C,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,Manager,janva,Manager2_COPY_INTERNAL_6.docx,Confidential
2025-03-26 07:05:19,manager1,Computer A1,File Move,C:\Users\janva\Downloads\AS2\Manager1_MOVE_OTHERS_3.docx,"['Director1', 'Manager1']",Room A,Room A,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,"Director, Manager",janva,Manager1_MOVE_OTHERS_3.docx,Confidential
2025-03-26 07:05:24,director1,Computer A0,File Copy,C:\Users\janva\Downloads\Manager1\Director1_COPY_OTHERS_3.docx,"['Director1', 'Manager1']",Room A,Room A,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,"Director, Manager",janva,Director1_COPY_OTHERS_3.docx,Confidential
2025-03-26 07:05:30,manager2,Computer C0,File Opening,C:\Users\janva\Downloads\Manager2\~$nager2_OPENWMOD_NON.docx,['Manager2'],Room C,Room C,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,Manager,janva,~$nager2_OPENWMOD_NON.docx,Non-confidential
2025-03-26 07:05:34,manager2,Computer C0,File Modification,C:\Users\janva\Downloads\Manager2\Manager2_OPENWMOD_NON.docx,['Manager2'],Room C,Room C,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,Manager,janva,Manager2_OPENWMOD_NON.docx,Non-confidential
2025-03-26 07:05:40,manager1,Computer A0,File Deletion,C:\Users\janva\Downloads\Manager1\Manager1_DELETE_NON_5.docx,"['Director1', 'Manager1']",Room A,Room A,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,"Director, Manager",janva,Manager1_DELETE_NON_5.docx,Non-confidential
